sth_account_id,fan_id,membership_tier,tenure_years,predicted_annual_spend,churn_probability,implied_lifetime_years,clv
STH507315,TF121603,Gold,7,4091.0736008077056,0.036000000000000004,12.0,49093.0
STH503723,TF110874,Gold,2,4089.211897965949,0.06,12.0,49071.0
STH500277,TF100756,Bronze,7,4088.993179477443,0.071,12.0,49068.0
STH506947,TF120544,Bronze,8,4088.2393421459983,0.068,12.0,49059.0
STH505631,TF116811,Gold,2,4086.8173479468387,0.048,12.0,49042.0
STH503184,TF109267,Bronze,2,4556.211875797183,0.09300000000000001,10.75268817204301,48992.0
STH502709,TF107870,Bronze,8,4179.772702065318,0.086,11.627906976744187,48602.0
STH500774,TF102254,Silver,7,4645.141809513366,0.096,10.416666666666666,48387.0
STH507119,TF121049,Platinum,9,4015.884207526352,0.026000000000000002,12.0,48191.0
STH501283,TF103790,Platinum,2,4672.984020650564,0.09699999999999999,10.309278350515465,48175.0
STH504924,TF114580,Platinum,3,4010.1360018351606,0.057999999999999996,12.0,48122.0
STH500935,TF102726,Bronze,3,4008.4394252387933,0.064,12.0,48101.0
STH505833,TF117348,Platinum,3,4007.3720954644045,0.043,12.0,48088.0
STH506424,TF119069,Gold,5,4001.693910089969,0.028999999999999998,12.0,48020.0
STH508444,TF124824,Silver,3,3999.9364695414442,0.079,12.0,47999.0
STH500866,TF102530,Platinum,6,3997.554443927804,0.073,12.0,47971.0
STH502893,TF108389,Gold,8,3996.6000936175687,0.071,12.0,47959.0
STH505590,TF116658,Gold,3,3994.430877849781,0.068,12.0,47933.0
STH505993,TF117844,Gold,8,3990.7861427693215,0.027000000000000003,12.0,47889.0
STH500199,TF100525,Silver,4,4741.380723661718,0.1,10.0,47414.0
STH503870,TF111313,Bronze,9,4578.9088466586845,0.09699999999999999,10.309278350515465,47205.0
STH507323,TF121628,Platinum,2,3924.292353044665,0.042,12.0,47092.0
STH500359,TF100993,Platinum,8,3918.768991456292,0.083,12.0,47025.0
STH505140,TF115248,Gold,4,4090.7858080396854,0.087,11.49425287356322,47021.0
STH506343,TF118861,Silver,5,4462.8001614795985,0.095,10.526315789473685,46977.0
STH505708,TF117025,Bronze,7,5022.827506217106,0.107,9.345794392523365,46942.0
STH500056,TF100183,Platinum,9,3911.050192744475,0.073,12.0,46933.0
STH503636,TF110628,Gold,8,4738.301909527741,0.10099999999999999,9.900990099009901,46914.0
STH501974,TF105793,Silver,4,4094.7687366458204,0.08800000000000001,11.363636363636363,46531.0
STH501501,TF104387,Gold,3,3906.0530193498785,0.084,11.904761904761903,46501.0
STH504011,TF111760,Bronze,3,4369.518334755828,0.094,10.638297872340425,46484.0
STH500400,TF101113,Bronze,9,4553.078370563137,0.098,10.204081632653061,46460.0
STH506655,TF119750,Silver,7,4483.2380660184745,0.09699999999999999,10.309278350515465,46219.0
STH507980,TF123440,Bronze,2,4567.566278306279,0.099,10.1010101010101,46137.0
STH504301,TF112611,Platinum,8,3825.741769166241,0.054000000000000006,12.0,45909.0
STH508126,TF123885,Bronze,6,4656.477564703507,0.102,9.803921568627452,45652.0
STH508096,TF123816,Bronze,8,4560.062007291441,0.1,10.0,45601.0
STH503420,TF109997,Silver,2,4463.483734185107,0.098,10.204081632653061,45546.0
STH505453,TF116239,Gold,4,4182.146363368359,0.092,10.869565217391305,45458.0
STH500548,TF101549,Gold,7,4357.18930097906,0.096,10.416666666666666,45387.0
STH501665,TF104879,Silver,9,4167.5403889289955,0.092,10.869565217391305,45299.0
STH507498,TF122122,Bronze,8,4469.140523109651,0.099,10.1010101010101,45143.0
STH507482,TF122087,Gold,5,4460.838799298867,0.099,10.1010101010101,45059.0
STH503609,TF110542,Bronze,9,5300.708706615865,0.11800000000000001,8.47457627118644,44921.0
STH505425,TF116152,Platinum,7,3729.830294701537,0.07200000000000001,12.0,44758.0
STH502326,TF106791,Gold,8,3717.350849741463,0.032,12.0,44608.0
STH504327,TF112689,Silver,4,4367.71603475752,0.098,10.204081632653061,44569.0
STH501755,TF105146,Bronze,6,4092.2657299896428,0.092,10.869565217391305,44481.0
STH502322,TF106783,Gold,7,4175.171562797996,0.094,10.638297872340425,44417.0
STH504449,TF113076,Gold,7,4641.587312115613,0.105,9.523809523809524,44206.0
STH503064,TF108913,Silver,5,4463.312586884611,0.10099999999999999,9.900990099009901,44191.0
STH508097,TF123817,Bronze,5,4378.108317880943,0.1,10.0,43781.0
STH504017,TF111772,Platinum,6,5031.009202743607,0.115,8.695652173913043,43748.0
STH506880,TF120375,Platinum,2,3636.979957072407,0.077,12.0,43644.0
STH500850,TF102487,Gold,9,4267.312597011268,0.098,10.204081632653061,43544.0
STH500266,TF100729,Bronze,2,4866.167695071559,0.11199999999999999,8.928571428571429,43448.0
STH502639,TF107666,Bronze,7,4552.567140716723,0.105,9.523809523809524,43358.0
STH500170,TF100470,Silver,6,4552.188610039094,0.105,9.523809523809524,43354.0
STH505859,TF117412,Silver,4,4371.797047583337,0.10099999999999999,9.900990099009901,43285.0
STH505029,TF114934,Gold,9,4554.688261397092,0.106,9.433962264150944,42969.0
STH506346,TF118871,Gold,2,4174.543044793653,0.098,10.204081632653061,42597.0
STH507007,TF120718,Bronze,3,4844.940578194484,0.114,8.771929824561402,42499.0
STH505491,TF116348,Gold,5,3530.234843934861,0.02,12.0,42363.0
STH503179,TF109258,Bronze,5,4934.376127914206,0.11699999999999999,8.547008547008547,42174.0
STH501349,TF103944,Gold,4,4378.575290504381,0.10400000000000001,9.615384615384615,42102.0
STH501991,TF105853,Gold,3,4368.244620230975,0.10400000000000001,9.615384615384615,42002.0
STH500700,TF102007,Gold,5,4366.78672619879,0.10400000000000001,9.615384615384615,41988.0
STH503111,TF109040,Bronze,8,4278.492751227613,0.102,9.803921568627452,41946.0
STH501911,TF105611,Gold,6,4735.849844774906,0.113,8.849557522123893,41910.0
STH502703,TF107853,Bronze,3,4559.185978526674,0.109,9.174311926605505,41827.0
STH503788,TF111086,Silver,5,4300.316731045219,0.10300000000000001,9.70873786407767,41751.0
STH500680,TF101919,Gold,9,4269.306439629335,0.10300000000000001,9.70873786407767,41450.0
STH503925,TF111483,Silver,4,4391.372833966673,0.10800000000000001,9.259259259259258,40661.0
STH503494,TF110237,Silver,3,4096.770689383849,0.102,9.803921568627452,40164.0
STH506237,TF118514,Platinum,7,4481.928252458744,0.11199999999999999,8.928571428571429,40017.0
STH501731,TF105069,Bronze,7,4486.314667590793,0.113,8.849557522123893,39702.0
STH504167,TF112207,Bronze,9,4364.9742243629835,0.11,9.090909090909092,39682.0
STH508220,TF124149,Gold,3,4086.0884009307465,0.10300000000000001,9.70873786407767,39671.0
STH500566,TF101594,Bronze,6,4957.303980107267,0.125,8.0,39658.0
STH508074,TF123763,Bronze,9,4559.3330602753485,0.115,8.695652173913043,39646.0
STH503260,TF109486,Gold,2,5014.890238920064,0.127,7.874015748031496,39487.0
STH504752,TF114013,Gold,3,3987.759653197461,0.10099999999999999,9.900990099009901,39483.0
STH503839,TF111221,Gold,5,5046.534611065374,0.128,7.8125,39426.0
STH506547,TF119440,Gold,2,4372.209275489059,0.11199999999999999,8.928571428571429,39038.0
STH506958,TF120574,Gold,6,4274.400256101735,0.11,9.090909090909092,38858.0
STH504186,TF112253,Silver,3,3235.252447925257,0.02,12.0,38823.0
STH505401,TF116075,Gold,2,3995.4784519092773,0.10300000000000001,9.70873786407767,38791.0
STH500397,TF101107,Silver,5,4466.548295126604,0.11599999999999999,8.620689655172415,38505.0
STH501327,TF103893,Gold,5,4265.374020063393,0.11199999999999999,8.928571428571429,38084.0
STH502905,TF108417,Bronze,5,4675.876707823129,0.12300000000000001,8.130081300813007,38015.0
STH500336,TF100934,Silver,8,4471.761027885188,0.11900000000000001,8.403361344537814,37578.0
STH504675,TF113747,Bronze,5,4649.066980532051,0.124,8.064516129032258,37492.0
STH500563,TF101589,Silver,8,4186.49232241182,0.11199999999999999,8.928571428571429,37379.0
STH507957,TF123394,Gold,4,4092.2949490600768,0.11,9.090909090909092,37203.0
STH504435,TF113035,Gold,6,4556.556475401963,0.12300000000000001,8.130081300813007,37045.0
STH502676,TF107778,Gold,7,4069.8520146914507,0.11,9.090909090909092,36999.0
STH504438,TF113040,Gold,4,4461.055320909947,0.121,8.264462809917356,36868.0
STH502684,TF107809,Silver,2,4009.2615141481115,0.109,9.174311926605505,36782.0
STH501439,TF104207,Bronze,2,4188.227396987687,0.114,8.771929824561402,36739.0
STH505802,TF117265,Bronze,3,4771.38667495539,0.13,7.692307692307692,36703.0
STH505341,TF115894,Bronze,8,4652.306493608807,0.127,7.874015748031496,36632.0
STH507745,TF122781,Silver,2,4468.212604995403,0.122,8.19672131147541,36625.0
STH503597,TF110521,Gold,7,3991.5150897854137,0.109,9.174311926605505,36619.0
STH502896,TF108394,Silver,2,4381.891946270246,0.12,8.333333333333334,36516.0
STH506774,TF120073,Silver,4,4377.65760676198,0.12,8.333333333333334,36480.0
STH506285,TF118671,Gold,2,4363.547213122036,0.12,8.333333333333334,36363.0
STH504159,TF112184,Bronze,8,4457.875971155393,0.124,8.064516129032258,35951.0
STH502932,TF108497,Silver,3,4742.10967067781,0.132,7.575757575757575,35925.0
STH500161,TF100441,Platinum,8,3740.839259240572,0.105,9.523809523809524,35627.0
STH503735,TF110912,Bronze,6,5476.760638722097,0.154,6.4935064935064934,35563.0
STH506882,TF120380,Silver,3,4462.717357748336,0.126,7.936507936507937,35418.0
STH507026,TF120780,Silver,2,3922.2813731014,0.11199999999999999,8.928571428571429,35020.0
STH501778,TF105212,Silver,7,4552.487365123367,0.131,7.633587786259541,34752.0
STH504603,TF113552,Silver,8,3993.2599303550646,0.115,8.695652173913043,34724.0
STH504139,TF112121,Gold,9,4360.451537305286,0.126,7.936507936507937,34607.0
STH504300,TF112604,Platinum,5,4478.278419409301,0.13,7.692307692307692,34448.0
STH504830,TF114266,Silver,8,4649.570748629073,0.135,7.4074074074074066,34441.0
STH507696,TF122668,Gold,4,3711.8643385768637,0.10800000000000001,9.259259259259258,34369.0
STH501399,TF104091,Gold,2,4460.752214304038,0.13,7.692307692307692,34313.0
STH507947,TF123361,Silver,9,4547.911216401681,0.133,7.518796992481203,34195.0
STH503632,TF110613,Bronze,8,4184.780964462053,0.12300000000000001,8.130081300813007,34023.0
STH502759,TF108013,Gold,5,4184.453782522729,0.124,8.064516129032258,33746.0
STH505313,TF115790,Bronze,2,4291.671236842625,0.128,7.8125,33529.0
STH505204,TF115458,Bronze,5,4558.388138388547,0.136,7.352941176470588,33518.0
STH504814,TF114219,Silver,8,4278.447953761214,0.128,7.8125,33425.0
STH506134,TF118192,Silver,5,4832.983223766279,0.145,6.8965517241379315,33331.0
STH504001,TF111738,Gold,8,4735.991148011606,0.14300000000000002,6.9930069930069925,33119.0
STH501026,TF103010,Silver,5,4565.918009251106,0.138,7.246376811594202,33086.0
STH507179,TF121230,Silver,8,4460.613320431323,0.135,7.4074074074074066,33042.0
STH501310,TF103852,Silver,5,4652.301936389829,0.142,7.042253521126761,32763.0
STH508456,TF124868,Gold,6,4546.5777454107,0.139,7.194244604316546,32709.0
STH507293,TF121525,Silver,5,4477.763675502254,0.13699999999999998,7.299270072992702,32684.0
STH507934,TF123323,Silver,6,4744.275780507311,0.146,6.849315068493151,32495.0
STH505990,TF117836,Bronze,2,4276.195208671844,0.132,7.575757575757575,32395.0
STH501768,TF105183,Platinum,2,4846.93888989286,0.15,6.666666666666667,32313.0
STH505012,TF114877,Platinum,3,4393.335593104922,0.136,7.352941176470588,32304.0
STH502408,TF107009,Gold,3,3902.9224304315912,0.121,8.264462809917356,32256.0
STH504619,TF113600,Silver,6,4741.320458339613,0.147,6.802721088435375,32254.0
STH504785,TF114131,Bronze,3,4364.996372984969,0.136,7.352941176470588,32096.0
STH505322,TF115816,Gold,5,3525.085317206613,0.11,9.090909090909092,32046.0
STH500379,TF101062,Bronze,5,4377.638640800087,0.13699999999999998,7.299270072992702,31954.0
STH507666,TF122587,Gold,6,3890.3710595572866,0.12300000000000001,8.130081300813007,31629.0
STH502208,TF106431,Bronze,8,4645.890266800708,0.147,6.802721088435375,31605.0
STH506863,TF120326,Bronze,9,4369.691504745488,0.139,7.194244604316546,31437.0
STH506581,TF119536,Silver,2,4461.084813940054,0.142,7.042253521126761,31416.0
STH503427,TF110016,Bronze,7,4200.617635070304,0.135,7.4074074074074066,31116.0
STH502342,TF106847,Gold,5,4644.489354445157,0.15,6.666666666666667,30963.0
STH504232,TF112395,Gold,2,4084.104170884323,0.132,7.575757575757575,30940.0
STH502241,TF106527,Silver,6,4284.320461786232,0.139,7.194244604316546,30822.0
STH507551,TF122272,Bronze,6,4562.447150894542,0.149,6.7114093959731544,30620.0
STH503454,TF110098,Bronze,6,4957.303980107267,0.162,6.172839506172839,30601.0
STH501705,TF104997,Gold,8,4385.983258316562,0.14400000000000002,6.944444444444444,30458.0
STH500010,TF100020,Bronze,7,4467.325844443857,0.147,6.802721088435375,30390.0
STH500880,TF102574,Bronze,8,4281.036376909499,0.141,7.092198581560284,30362.0
STH501956,TF105746,Bronze,7,4655.42999064401,0.154,6.4935064935064934,30230.0
STH506617,TF119637,Gold,4,4736.139785643038,0.157,6.369426751592357,30166.0
STH507410,TF121879,Bronze,8,4367.644006285497,0.145,6.8965517241379315,30122.0
STH506906,TF120438,Silver,9,4267.84554969059,0.142,7.042253521126761,30055.0
STH505510,TF116413,Silver,8,5140.873630702918,0.172,5.813953488372094,29889.0
STH501469,TF104280,Silver,6,4647.974609006157,0.156,6.410256410256411,29795.0
STH507694,TF122660,Bronze,7,4281.103822857803,0.14400000000000002,6.944444444444444,29730.0
STH503357,TF109781,Silver,8,4452.567537136776,0.15,6.666666666666667,29684.0
STH507356,TF121721,Silver,5,4002.8931895020937,0.135,7.4074074074074066,29651.0
STH502102,TF106161,Gold,8,4268.494688881981,0.14400000000000002,6.944444444444444,29642.0
STH504721,TF113921,Bronze,5,4562.142698487323,0.154,6.4935064935064934,29624.0
STH502906,TF108420,Gold,3,4175.693371101321,0.142,7.042253521126761,29406.0
STH505432,TF116171,Gold,2,3901.5269826957965,0.133,7.518796992481203,29335.0
STH503550,TF110389,Gold,9,3987.6626457341185,0.136,7.352941176470588,29321.0
STH502830,TF108241,Silver,7,4937.0532340538075,0.16899999999999998,5.91715976331361,29213.0
STH500326,TF100904,Gold,8,4087.381841551284,0.141,7.092198581560284,28989.0
STH506446,TF119138,Gold,6,3812.804957871739,0.132,7.575757575757575,28885.0
STH500410,TF101136,Gold,6,4178.198920120196,0.146,6.849315068493151,28618.0
STH504390,TF112907,Silver,8,4458.852319793229,0.156,6.410256410256411,28582.0
STH505520,TF116435,Gold,3,4742.437218883501,0.166,6.024096385542168,28569.0
STH502514,TF107330,Bronze,7,4476.130647962318,0.157,6.369426751592357,28510.0
STH503497,TF110243,Silver,3,4088.80747565414,0.14400000000000002,6.944444444444444,28394.0
STH507997,TF123489,Gold,8,3988.6617702032127,0.141,7.092198581560284,28288.0
STH507528,TF122210,Silver,6,4468.35484239261,0.158,6.329113924050633,28281.0
STH507888,TF123201,Gold,3,4269.745444201398,0.152,6.578947368421053,28090.0
STH506156,TF118257,Gold,7,4456.667728204168,0.159,6.289308176100628,28029.0
STH504163,TF112196,Silver,6,4456.04598434988,0.159,6.289308176100628,28025.0
STH504895,TF114487,Bronze,8,4367.644006285497,0.156,6.410256410256411,27998.0
STH508294,TF124365,Bronze,7,4279.540325287109,0.153,6.5359477124183005,27971.0
STH504998,TF114835,Silver,9,4740.184689457016,0.17,5.88235294117647,27883.0
STH504479,TF113161,Bronze,3,4207.074236354932,0.151,6.622516556291391,27861.0
STH500705,TF102020,Silver,8,4367.9588760413235,0.157,6.369426751592357,27821.0
STH508211,TF124134,Platinum,3,4200.563448656774,0.151,6.622516556291391,27818.0
STH508461,TF124897,Bronze,9,4186.743535217364,0.151,6.622516556291391,27727.0
STH504993,TF114825,Bronze,2,4207.803183371024,0.152,6.578947368421053,27683.0
STH506107,TF118147,Gold,5,4088.907181531772,0.14800000000000002,6.756756756756756,27628.0
STH506769,TF120056,Bronze,3,4281.550523071673,0.157,6.369426751592357,27271.0
STH502362,TF106892,Bronze,8,4553.977745875521,0.16699999999999998,5.988023952095809,27269.0
STH506069,TF118068,Platinum,9,3642.2424325556135,0.134,7.462686567164178,27181.0
STH505903,TF117563,Bronze,3,4565.134863831182,0.168,5.952380952380952,27173.0
STH505874,TF117472,Bronze,5,4746.271981714053,0.175,5.714285714285714,27122.0
STH500661,TF101864,Gold,9,4176.6519952393355,0.154,6.4935064935064934,27121.0
STH501828,TF105360,Gold,2,4003.82489213626,0.14800000000000002,6.756756756756756,27053.0
STH508046,TF123672,Silver,8,4365.057978988479,0.163,6.134969325153374,26779.0
STH507354,TF121717,Bronze,6,4652.441385505414,0.174,5.74712643678161,26738.0
STH505588,TF116652,Gold,4,3730.5345346803956,0.14,7.142857142857142,26647.0
STH503364,TF109798,Bronze,7,4284.96667941214,0.161,6.211180124223603,26615.0
STH502717,TF107890,Gold,7,4550.719801304244,0.171,5.847953216374268,26612.0
STH501826,TF105354,Silver,8,4363.654271907122,0.16399999999999998,6.097560975609757,26608.0
STH504828,TF114261,Bronze,7,4466.738881207457,0.168,5.952380952380952,26588.0
STH502424,TF107062,Silver,5,4371.068100567245,0.165,6.0606060606060606,26491.0
STH500954,TF102799,Silver,6,4276.287080451078,0.162,6.172839506172839,26397.0
STH508026,TF123616,Bronze,5,4558.0729328935495,0.17300000000000001,5.780346820809248,26347.0
STH505891,TF117516,Bronze,5,4649.676305117869,0.179,5.58659217877095,25976.0
STH507609,TF122417,Gold,8,3708.9485505124962,0.14300000000000002,6.9930069930069925,25937.0
STH507964,TF123409,Bronze,9,4358.361710002986,0.16899999999999998,5.91715976331361,25789.0
STH503315,TF109652,Silver,2,4280.209062681845,0.16699999999999998,5.988023952095809,25630.0
STH502990,TF108682,Platinum,5,3922.1055119963894,0.154,6.4935064935064934,25468.0
STH507834,TF123029,Bronze,3,4664.504577955686,0.184,5.434782608695652,25351.0
STH500260,TF100709,Silver,2,5218.186190186502,0.20600000000000002,4.854368932038835,25331.0
STH500682,TF101936,Bronze,5,4557.934993533926,0.18,5.555555555555555,25322.0
STH500153,TF100419,Silver,5,4470.980732845965,0.177,5.649717514124294,25260.0
STH500941,TF102743,Silver,7,4469.923457471712,0.177,5.649717514124294,25254.0
STH503858,TF111268,Gold,2,3906.852732934232,0.156,6.410256410256411,25044.0
STH501939,TF105687,Gold,6,4179.761219765257,0.16699999999999998,5.988023952095809,25029.0
STH506032,TF117969,Silver,6,4650.687786068673,0.187,5.347593582887701,24870.0
STH502300,TF106705,Platinum,4,4202.299160541308,0.16899999999999998,5.91715976331361,24866.0
STH501073,TF103137,Bronze,3,4196.326145237737,0.16899999999999998,5.91715976331361,24830.0
STH505109,TF115156,Gold,8,4275.485987751437,0.17300000000000001,5.780346820809248,24714.0
STH505238,TF115570,Bronze,9,3910.013670042165,0.16,6.25,24438.0
STH506630,TF119681,Silver,7,4560.183440585713,0.188,5.319148936170213,24256.0
STH506796,TF120148,Bronze,7,4373.27377134378,0.182,5.4945054945054945,24029.0
STH503639,TF110639,Silver,9,4353.502553237688,0.182,5.4945054945054945,23920.0
STH503975,TF111641,Gold,8,4353.747176900452,0.183,5.46448087431694,23791.0
STH506474,TF119238,Bronze,9,4279.400641687969,0.18,5.555555555555555,23774.0
STH506183,TF118330,Bronze,4,4281.727166335385,0.182,5.4945054945054945,23526.0
STH504614,TF113588,Bronze,2,3998.560951142473,0.17,5.88235294117647,23521.0
STH500024,TF100060,Gold,5,4269.315252269579,0.182,5.4945054945054945,23458.0
STH506921,TF120480,Bronze,5,4662.161480618436,0.19899999999999998,5.025125628140704,23428.0
STH501343,TF103935,Bronze,2,3911.7863867804604,0.16699999999999998,5.988023952095809,23424.0
STH500641,TF101807,Silver,7,4466.1313674856365,0.191,5.2356020942408374,23383.0
STH506223,TF118473,Platinum,8,3623.1027458454687,0.155,6.451612903225807,23375.0
STH504916,TF114554,Bronze,9,4367.368204124026,0.187,5.347593582887701,23355.0
STH502665,TF107743,Silver,8,4642.69223651785,0.19899999999999998,5.025125628140704,23330.0
STH507561,TF122297,Silver,4,4268.576754665228,0.183,5.46448087431694,23326.0
STH501333,TF103917,Bronze,7,4640.58760059736,0.19899999999999998,5.025125628140704,23320.0
STH508035,TF123657,Bronze,8,4008.271924364131,0.17300000000000001,5.780346820809248,23169.0
STH505286,TF115710,Silver,2,4557.419238007784,0.198,5.05050505050505,23017.0
STH505220,TF115499,Bronze,9,4186.618706535567,0.183,5.46448087431694,22878.0
STH508317,TF124433,Silver,5,4827.073039257379,0.213,4.694835680751174,22662.0
STH508171,TF124039,Bronze,8,4271.823956291862,0.19,5.2631578947368425,22483.0
STH502788,TF108090,Bronze,3,4193.899364056243,0.188,5.319148936170213,22308.0
STH505974,TF117784,Silver,8,4369.579940759338,0.198,5.05050505050505,22069.0
STH508431,TF124780,Bronze,8,4645.465410918262,0.212,4.716981132075472,21913.0
STH504827,TF114259,Silver,2,4464.987002527874,0.204,4.901960784313726,21887.0
STH503715,TF110855,Gold,8,4355.364822698927,0.19899999999999998,5.025125628140704,21886.0
STH508181,TF124062,Silver,8,4463.520295855446,0.204,4.901960784313726,21880.0
STH500320,TF100890,Bronze,5,4179.779378102837,0.195,5.128205128205128,21435.0
STH502397,TF106979,Bronze,2,4276.024780375552,0.2,5.0,21380.0
STH507310,TF121588,Silver,6,4460.530516700061,0.209,4.784688995215311,21342.0
STH507394,TF121837,Bronze,8,4278.911982157611,0.201,4.975124378109452,21288.0
STH504575,TF113476,Bronze,6,5145.40812630742,0.243,4.11522633744856,21175.0
STH500703,TF102015,Bronze,8,4280.374875841711,0.203,4.926108374384236,21086.0
